symbol,endDate,three
688388.SS,20250630,0.2698835
002406.SZ,20250630,0.2698025
600527.SS,20250630,0.26971143
600120.SS,20250630,0.26957452
603128.SS,20250630,0.26946908
601187.SS,20250630,0.26933455
600765.SS,20250630,0.2692334
002959.SZ,20250630,0.26886314
600521.SS,20250630,0.2688231
688355.SS,20250630,0.26879013
300660.SZ,20250630,0.26849407
601900.SS,20250630,0.26827085
605198.SS,20250630,0.2680171
300153.SZ,20250630,0.26789224
300048.SZ,20250630,0.26774997
002054.SZ,20250630,0.26766735
600900.SS,20250630,0.2675956
000856.SZ,20250630,0.26756996
301591.SZ,20250630,0.26738262
603928.SS,20250630,0.26734084
001311.SZ,20250630,0.2672211
600327.SS,20250630,0.2670613
002088.SZ,20250630,0.26680273
600681.SS,20250630,0.26676852
601609.SS,20250630,0.26625633
000613.SZ,20220331,0.26618886
002183.SZ,20250630,0.26599973
600623.SS,20250630,0.26564556
688278.SS,20250630,0.2655849
688236.SS,20250630,0.2655756
600059.SS,20250630,0.26530492
601599.SS,20250630,0.2650041
002420.SZ,20250630,0.26475453
300549.SZ,20250630,0.26460505
000776.SZ,20250630,0.26442677
002673.SZ,20250630,0.26414126
600387.SS,20250331,0.26355326
301008.SZ,20250630,0.2630422
601139.SS,20250630,0.2630052
300845.SZ,20250630,0.26283073
600858.SS,20250630,0.262465
603096.SS,20250630,0.262316
603861.SS,20250630,0.26228374
688511.SS,20250630,0.26218146
300428.SZ,20250630,0.26190817
603005.SS,20250630,0.2615655
300931.SZ,20250630,0.26146263
002461.SZ,20250630,0.26137245
605333.SS,20250630,0.26136386
002632.SZ,20250630,0.26126897
603696.SS,20250630,0.2610544
002651.SZ,20250630,0.26085293
603037.SS,20250630,0.26068485
000586.SZ,20250630,0.26052624
300644.SZ,20250630,0.26021713
603325.SS,20250630,0.26001632
002381.SZ,20250630,0.25996226
002675.SZ,20250630,0.25978184
002284.SZ,20250630,0.2597382
000737.SZ,20250630,0.259066
000682.SZ,20250630,0.25861531
600309.SS,20250630,0.2585324
300861.SZ,20250630,0.2582305
300986.SZ,20250630,0.25817758
001218.SZ,20250630,0.25776953
601336.SS,20250630,0.25767875
000958.SZ,20250630,0.25759697
688392.SS,20250630,0.257236
603257.SS,20250630,0.25707984
300995.SZ,20250630,0.25670922
300079.SZ,20250630,0.25667912
603688.SS,20250630,0.2566414
600155.SS,20250630,0.2564941
600737.SS,20250630,0.25588292
002838.SZ,20250630,0.2557543
603599.SS,20250630,0.25543278
300047.SZ,20250630,0.25522768
600901.SS,20250630,0.25506723
600512.SS,20250630,0.2547397
600694.SS,20250630,0.25455636
603565.SS,20250630,0.2545551
600526.SS,20250630,0.25454235
600388.SS,20250630,0.25430125
000885.SZ,20250630,0.25419718
688133.SS,20250630,0.25358713
000899.SZ,20250630,0.25328982
003040.SZ,20250630,0.25324297
002938.SZ,20250630,0.25296324
600237.SS,20250630,0.25285894
300712.SZ,20250630,0.25279737
600130.SS,20250630,0.25276655
000917.SZ,20250630,0.25219172
300642.SZ,20250630,0.25216097
603041.SS,20250630,0.25213927
002639.SZ,20250630,0.2521175
000869.SZ,20250630,0.25187987
600592.SS,20250630,0.2515443
002538.SZ,20250630,0.25144947
603336.SS,20250630,0.25137722
600320.SS,20250630,0.25069463
600202.SS,20250630,0.25050312
600668.SS,20250630,0.25033635
600071.SS,20250630,0.25021577
002926.SZ,20250630,0.2494153
603790.SS,20250630,0.24933355
600502.SS,20250630,0.24918936
603698.SS,20250630,0.24901514
300902.SZ,20250630,0.24862166
002438.SZ,20250630,0.24858074
000060.SZ,20250630,0.24833499
605337.SS,20250630,0.24805309
002154.SZ,20250630,0.24801274
300054.SZ,20250630,0.24791078
000666.SZ,20230331,0.24757935
603629.SS,20250630,0.24756624
603439.SS,20250630,0.2474627
688092.SS,20250630,0.24737225
300435.SZ,20250630,0.24729054
003027.SZ,20250630,0.24718095
002210.SZ,20250630,0.24684592
601088.SS,20250630,0.24658085
600362.SS,20250630,0.24645327
300673.SZ,20250630,0.24640585
000027.SZ,20250630,0.24601792
002401.SZ,20250630,0.24596594
601021.SS,20250630,0.24593343
688191.SS,20250630,0.24575959
300590.SZ,20250630,0.24545102
603323.SS,20250630,0.2453952
600785.SS,20250630,0.24524967
301149.SZ,20250630,0.24506442
600603.SS,20250630,0.24495806
002779.SZ,20250630,0.24491571
301122.SZ,20250630,0.24490361
000593.SZ,20250630,0.24468328
002364.SZ,20250630,0.24454089
688678.SS,20250630,0.2445087
601231.SS,20250630,0.24431221
605319.SS,20250630,0.2441818
600197.SS,20250630,0.24389277
002155.SZ,20250630,0.24358909
002978.SZ,20250630,0.24358042
300651.SZ,20250630,0.24332367
301019.SZ,20250630,0.24308537
000534.SZ,20250630,0.24293543
002594.SZ,20250630,0.24286504
000498.SZ,20250630,0.24273126
605389.SS,20250630,0.24239431
002399.SZ,20250630,0.24171047
600814.SS,20250630,0.24145384
300722.SZ,20250630,0.24135165
300557.SZ,20250630,0.24131297
002556.SZ,20250630,0.24081407
600908.SS,20250630,0.24075656
300241.SZ,20250630,0.24056132
601921.SS,20250630,0.2404932
002897.SZ,20250630,0.240474
002908.SZ,20250630,0.24022265
300881.SZ,20250630,0.23985766
002203.SZ,20250630,0.2397712
300666.SZ,20250630,0.23965056
002991.SZ,20250630,0.23957734
300827.SZ,20250630,0.239442
300001.SZ,20250630,0.239336
002962.SZ,20250630,0.23916052
300433.SZ,20250630,0.23875423
688569.SS,20250630,0.23844288
300933.SZ,20250630,0.23823194
300160.SZ,20250630,0.2381898
000976.SZ,20230930,0.23779677
688128.SS,20250630,0.2376043
002259.SZ,20250630,0.23741312
002228.SZ,20250630,0.23727651
603976.SS,20250630,0.2372412
600219.SS,20250630,0.237224
600678.SS,20250630,0.23711698
300708.SZ,20250630,0.23710056
600859.SS,20250630,0.23687835
688776.SS,20250630,0.23670162
688268.SS,20250630,0.23667721
000034.SZ,20250630,0.23658197
300795.SZ,20250630,0.23656528
000686.SZ,20250630,0.23644887
301012.SZ,20250630,0.23638596
688108.SS,20250630,0.23626493
603324.SS,20250630,0.23625402
002979.SZ,20250630,0.2362511
000698.SZ,20250630,0.23624583
600686.SS,20250630,0.2359818
600715.SS,20250630,0.23554398
600506.SS,20250630,0.23530324
300694.SZ,20250630,0.23527463
300154.SZ,20250630,0.2350771
603685.SS,20250630,0.23504807
002752.SZ,20250630,0.23484154
603538.SS,20250630,0.23465188
002419.SZ,20250630,0.23434494
001318.SZ,20250630,0.23427989
002171.SZ,20250630,0.23424943
300919.SZ,20250630,0.23416276
000539.SZ,20250630,0.23343901
600356.SS,20250630,0.23342757
600008.SS,20250630,0.23293592
300296.SZ,20250630,0.23234652
300915.SZ,20250630,0.23225783
301160.SZ,20250630,0.23222052
600300.SS,20250630,0.23214532
688188.SS,20250630,0.23207508
603693.SS,20250630,0.23205619
300695.SZ,20250630,0.2320336
601222.SS,20250630,0.23198469
601390.SS,20250630,0.23194574
002032.SZ,20250630,0.23149206
002597.SZ,20250630,0.23100586
603036.SS,20250630,0.2309481
002787.SZ,20250630,0.23086552
600520.SS,20250630,0.2308367
300843.SZ,20250630,0.23063259
002681.SZ,20250630,0.23060097
600281.SS,20250630,0.23034064
688766.SS,20250630,0.23033683
300821.SZ,20250630,0.2302577
002275.SZ,20250630,0.23018752
001268.SZ,20250630,0.23000114
688026.SS,20250630,0.22993325
601330.SS,20250630,0.22982202
002828.SZ,20250630,0.22941796
002756.SZ,20250630,0.22886889
603655.SS,20250630,0.22884695
603607.SS,20250630,0.22884543
300406.SZ,20250630,0.22880651
002736.SZ,20250630,0.22874783
300473.SZ,20250630,0.22865109
002487.SZ,20250630,0.22855897
600190.SS,20250630,0.22850661
600446.SS,20250630,0.2281224
301161.SZ,20250630,0.22800337
300702.SZ,20250630,0.22717683
000950.SZ,20250630,0.22709937
600027.SS,20250630,0.22705276
002809.SZ,20250630,0.22674192
002958.SZ,20250630,0.22639821
002600.SZ,20250630,0.2263902
002243.SZ,20250630,0.22634266
688685.SS,20250630,0.22619928
603345.SS,20250630,0.22606386
002906.SZ,20250630,0.22521158
002598.SZ,20250630,0.2251017
603967.SS,20250630,0.22501142
601878.SS,20250630,0.22480501
000750.SZ,20250630,0.22450434
300980.SZ,20250630,0.22429664
603076.SS,20250630,0.22381566
300008.SZ,20250630,0.22380011
002743.SZ,20250630,0.223713
000039.SZ,20250630,0.22362421
600754.SS,20250630,0.22336055
300002.SZ,20250630,0.22291975
300872.SZ,20250630,0.22274585
002807.SZ,20250630,0.22263913
000888.SZ,20250630,0.2225713
603603.SS,20230930,0.22244088
000959.SZ,20250630,0.22209053
600423.SS,20250630,0.22205116
000900.SZ,20250630,0.22199096
600812.SS,20250630,0.2217976
600593.SS,20250630,0.22159569
601058.SS,20250630,0.2212734
603327.SS,20250630,0.22082646
000031.SZ,20250630,0.22078378
002984.SZ,20250630,0.22073047
605369.SS,20250630,0.22063734
000028.SZ,20250630,0.22054218
000058.SZ,20250630,0.22021215
688665.SS,20250630,0.22019197
000893.SZ,20250630,0.22013246
688090.SS,20250630,0.22012855
002871.SZ,20250630,0.22011788
600352.SS,20250630,0.21978672
002541.SZ,20250630,0.21976896
002806.SZ,20250630,0.2197011
002053.SZ,20250630,0.21966825
600109.SS,20250630,0.21936499
002015.SZ,20250630,0.21915747
002354.SZ,20250630,0.21913965
002972.SZ,20250630,0.21901612
603305.SS,20250630,0.21884833
603217.SS,20250630,0.21857958
601825.SS,20250630,0.21827228
000582.SZ,20250630,0.21826296
300920.SZ,20250630,0.21815996
601939.SS,20250630,0.21777277
600475.SS,20250630,0.2177199
688258.SS,20250630,0.21753289
300341.SZ,20250630,0.2175285
600721.SS,20250630,0.21737368
002777.SZ,20250630,0.21679078
688009.SS,20250630,0.21678661
603268.SS,20250630,0.21670888
002345.SZ,20250630,0.21624075
002475.SZ,20250630,0.21624015
603878.SS,20250630,0.2159266
002887.SZ,20250630,0.215726
601860.SS,20250630,0.21551381
600738.SS,20250630,0.21547352
603223.SS,20250630,0.21531843
605138.SS,20250630,0.21530975
600926.SS,20250630,0.21519016
002350.SZ,20250630,0.21512012
601872.SS,20250630,0.21493004
002839.SZ,20250630,0.21486984
301596.SZ,20250630,0.21453236
000791.SZ,20250630,0.21418254
301135.SZ,20250630,0.21407242
600693.SS,20250630,0.21405841
300498.SZ,20250630,0.21395765
600882.SS,20250630,0.21383171
600705.SS,20240930,0.21381308
600861.SS,20250630,0.21376653
000882.SZ,20250630,0.21345194
002709.SZ,20250630,0.21332784
002403.SZ,20250630,0.21324472
688456.SS,20250630,0.21310197
002741.SZ,20250630,0.21303515
603332.SS,20250630,0.21295552
000088.SZ,20250630,0.21264176
300731.SZ,20250630,0.21248297
300136.SZ,20250630,0.21190496
603165.SS,20250630,0.21187441
688686.SS,20250630,0.21150838
603105.SS,20250630,0.21123277
605577.SS,20250630,0.21112834
000722.SZ,20250630,0.21059392
001965.SZ,20250630,0.21021222
600619.SS,20250630,0.21020259
002245.SZ,20250630,0.21012042
601229.SS,20250630,0.21004756
002409.SZ,20250630,0.20996843
601162.SS,20250630,0.20949508
603585.SS,20250630,0.2090273
300641.SZ,20250630,0.20897673
300930.SZ,20250630,0.20884131
600258.SS,20250630,0.2087497
002617.SZ,20250630,0.20837428
600777.SS,20250630,0.20831104
300101.SZ,20250630,0.20828687
002686.SZ,20250630,0.20826067
002864.SZ,20250630,0.20816927
605266.SS,20250630,0.2080717
603869.SS,20250630,0.20795493
603088.SS,20250630,0.20790048
300826.SZ,20250630,0.20768668
688577.SS,20250630,0.20754243
603728.SS,20250630,0.20751344
000410.SZ,20250630,0.20733963
603718.SS,20250630,0.20730303
300621.SZ,20250630,0.2072946
300258.SZ,20250630,0.20720671
000155.SZ,20250630,0.20712171
600000.SS,20250630,0.20704432
603169.SS,20250630,0.20701979
300711.SZ,20250630,0.20675932
002271.SZ,20250630,0.2063403
300768.SZ,20250630,0.20626958
000521.SZ,20250630,0.20622699
300066.SZ,20250630,0.20599432
001387.SZ,20250630,0.20557682
002208.SZ,20250630,0.20556249
688379.SS,20250630,0.20547102
601882.SS,20250630,0.20542549
002966.SZ,20250630,0.20538442
600390.SS,20250630,0.20530953
600396.SS,20250630,0.20527749
002981.SZ,20250630,0.20505087
601166.SS,20250630,0.20471852
002218.SZ,20250630,0.2046142
002215.SZ,20250630,0.20454861
601366.SS,20250630,0.20447354
000825.SZ,20250630,0.20392723
300127.SZ,20250630,0.20391224
002537.SZ,20250630,0.20373182
600609.SS,20250630,0.20364521
000507.SZ,20250630,0.20362376
002024.SZ,20250630,0.20359312
000001.SZ,20250630,0.20348246
001322.SZ,20250630,0.20338134
600827.SS,20250630,0.20330207
300993.SZ,20250630,0.20320947
688226.SS,20250630,0.2031983
002584.SZ,20250630,0.20319329
300427.SZ,20250630,0.20298328
002635.SZ,20250630,0.20297365
300201.SZ,20250630,0.20296602
300185.SZ,20250630,0.20251857
603179.SS,20250630,0.20211004
688579.SS,20250630,0.2020842
002648.SZ,20250630,0.20207344
300943.SZ,20250630,0.20199789
300777.SZ,20250630,0.2015032
600429.SS,20250630,0.20135103
601619.SS,20250630,0.20100059
688288.SS,20250630,0.20097135
601186.SS,20250630,0.2008168
688319.SS,20250630,0.20043515
002614.SZ,20250630,0.20042895
300375.SZ,20250630,0.2002167
300916.SZ,20250630,0.1995999
300877.SZ,20250630,0.19953524
603106.SS,20250630,0.19928311
688106.SS,20250630,0.1992008
601388.SS,20250630,0.19891958
000411.SZ,20250630,0.19886984
300514.SZ,20250630,0.19882058
300971.SZ,20250630,0.19872837
300999.SZ,20250630,0.19852068
600038.SS,20250630,0.19808595
601126.SS,20250630,0.19803138
000875.SZ,20250630,0.19789986
000862.SZ,20250630,0.19784223
002849.SZ,20250630,0.1978197
601868.SS,20250630,0.19767956
600790.SS,20250630,0.1974412
000709.SZ,20250630,0.19730721
600584.SS,20250630,0.19711335
600887.SS,20250630,0.19695888
300342.SZ,20250630,0.19666322
301552.SZ,20250630,0.19655345
000005.SZ,20230930,0.19653861
688350.SS,20250630,0.19594009
600651.SS,20250630,0.19589947
301004.SZ,20250630,0.19561164
002159.SZ,20250630,0.19548397
002046.SZ,20250630,0.19537623
603933.SS,20250630,0.19530584
605033.SS,20250630,0.19501148
601033.SS,20250630,0.19498943
300890.SZ,20250630,0.19495578
300813.SZ,20250630,0.19486003
601789.SS,20250630,0.19482575
301058.SZ,20250630,0.19467251
300407.SZ,20250630,0.19454499
600188.SS,20250630,0.19453262
000951.SZ,20250630,0.19446154
002626.SZ,20250630,0.19421063
603045.SS,20250630,0.19408323
601212.SS,20250630,0.19406195
600956.SS,20250630,0.19366004
002480.SZ,20250630,0.193579
601016.SS,20250630,0.19338597
301131.SZ,20250630,0.19334264
002156.SZ,20250630,0.19325219
300812.SZ,20250630,0.19324262
603990.SS,20250630,0.19308339
601818.SS,20250630,0.19302203
300207.SZ,20250630,0.1929997
301168.SZ,20250630,0.19268341
600255.SS,20250630,0.1925786
603317.SS,20250630,0.19255622
002062.SZ,20250630,0.1923988
300489.SZ,20250630,0.19213103
301060.SZ,20250630,0.19198574
603101.SS,20250630,0.19195198
001872.SZ,20250630,0.19161887
000955.SZ,20250630,0.19152294
603881.SS,20250630,0.19144686
002488.SZ,20250630,0.19139875
300512.SZ,20250630,0.1911072
000949.SZ,20250630,0.19102065
300039.SZ,20250630,0.1909269
603220.SS,20250630,0.19055267
600982.SS,20250630,0.19035701
603619.SS,20250630,0.19035064
601228.SS,20250630,0.19009803
600871.SS,20250630,0.18984641
600573.SS,20250630,0.18981604
300434.SZ,20250630,0.1895668
002338.SZ,20250630,0.18930332
300217.SZ,20250630,0.18907137
600017.SS,20250630,0.18888475
000725.SZ,20250630,0.18883596
002340.SZ,20250630,0.18832503
300045.SZ,20250630,0.18832447
605208.SS,20250630,0.18810318
603301.SS,20250630,0.18757217
600249.SS,20250630,0.18694173
601677.SS,20250630,0.1869403
001270.SZ,20250630,0.18643017
600035.SS,20250630,0.18605284
002800.SZ,20250630,0.18592636
002025.SZ,20250630,0.18589182
601997.SS,20250630,0.18584354
301006.SZ,20250630,0.18562846
600801.SS,20250630,0.18522735
000657.SZ,20250630,0.18507774
000810.SZ,20250630,0.1848758
603829.SS,20250630,0.18460597
603682.SS,20250630,0.18460591
300444.SZ,20250630,0.18438028
600759.SS,20250630,0.18435173
002158.SZ,20250630,0.18421091
688018.SS,20250630,0.18418448
002999.SZ,20250630,0.18408777
601158.SS,20250630,0.18396251
002967.SZ,20250630,0.18394361
600928.SS,20250630,0.18328671
600009.SS,20250630,0.18295948
600857.SS,20250630,0.18276401
300650.SZ,20250630,0.18274377
600275.SS,20220331,0.1827233
002835.SZ,20250630,0.18257742
002763.SZ,20250630,0.1823789
601512.SS,20250630,0.18223228
300531.SZ,20250630,0.1816455
601156.SS,20250630,0.1816277
688551.SS,20250630,0.18156521
600350.SS,20250630,0.18080877
300891.SZ,20250630,0.18050201
300701.SZ,20250630,0.18046905
601528.SS,20250630,0.1800013
300410.SZ,20250630,0.17983048
300117.SZ,20250331,0.17972253
600648.SS,20250630,0.17972137
000852.SZ,20250630,0.17954011
300781.SZ,20250630,0.17947088
002327.SZ,20250630,0.17947035
002870.SZ,20250630,0.17937265
300837.SZ,20250630,0.17908977
000876.SZ,20250630,0.17892109
301587.SZ,20250630,0.17831482
002082.SZ,20250630,0.1782396
002922.SZ,20250630,0.17817949
300030.SZ,20250630,0.17781396
002137.SZ,20250630,0.17749582
600346.SS,20250630,0.17740409
300655.SZ,20250630,0.17730905
603038.SS,20250630,0.17729516
001395.SZ,20250630,0.17726146
300017.SZ,20250630,0.17714648
002531.SZ,20250630,0.17706
605117.SS,20250630,0.17698698
600138.SS,20250630,0.17684482
000627.SZ,20240930,0.17679738
002674.SZ,20250630,0.17674498
000541.SZ,20250630,0.1762469
300481.SZ,20250630,0.17623158
000752.SZ,20250630,0.17619134
002760.SZ,20250630,0.17601995
688628.SS,20250630,0.17570616
000526.SZ,20250630,0.17552076
300337.SZ,20250630,0.17529483
600895.SS,20250630,0.17492123
603511.SS,20250630,0.17462261
600713.SS,20250630,0.17451243
002456.SZ,20250630,0.17381422
002728.SZ,20250630,0.17364351
300131.SZ,20250630,0.17303212
603860.SS,20250630,0.17296179
601800.SS,20250630,0.1729226
300151.SZ,20250630,0.17280392
600477.SS,20250630,0.17278342
603368.SS,20250630,0.17270367
300010.SZ,20250630,0.17247449
002301.SZ,20250630,0.17204
300805.SZ,20250630,0.17189558
688265.SS,20250630,0.17188744
601155.SS,20250630,0.1717702
300036.SZ,20250630,0.17171885
300163.SZ,20250630,0.17167716
002745.SZ,20250630,0.17128183
300213.SZ,20250630,0.17123322
002952.SZ,20250630,0.17120413
600671.SS,20250630,0.1709265
601669.SS,20250630,0.17075019
600222.SS,20250630,0.17068304
600277.SS,20240331,0.17036097
600348.SS,20250630,0.17026494
603577.SS,20250630,0.17010854
603630.SS,20250630,0.17006715
603668.SS,20250630,0.16989969
601890.SS,20250630,0.16935368
000591.SZ,20250630,0.1693198
300167.SZ,20250630,0.16877483
002004.SZ,20250630,0.16872351
688383.SS,20250630,0.16863789
600655.SS,20250630,0.1681569
000968.SZ,20250630,0.16793554
601138.SS,20250630,0.16761999
002664.SZ,20250630,0.16681547
600979.SS,20250630,0.1665089
002609.SZ,20250630,0.16643839
601686.SS,20250630,0.16643621
605151.SS,20250630,0.16635598
300578.SZ,20250630,0.16633074
600143.SS,20250630,0.16623537
688659.SS,20250630,0.16604681
601798.SS,20250630,0.16590555
001279.SZ,20250630,0.16587941
000789.SZ,20250630,0.16554378
688590.SS,20250630,0.16529371
600127.SS,20250630,0.16524096
601636.SS,20250630,0.16513188
300221.SZ,20250630,0.16491924
300046.SZ,20250630,0.16477914
600129.SS,20250630,0.16449802
300522.SZ,20250630,0.16432805
003018.SZ,20250630,0.16423155
000911.SZ,20250630,0.16404007
688398.SS,20250630,0.16370343
002324.SZ,20250630,0.1636226
300257.SZ,20250630,0.16352
002229.SZ,20250630,0.16351955
003022.SZ,20250630,0.16317318
002801.SZ,20250630,0.1631643
603027.SS,20250630,0.1630079
300333.SZ,20250630,0.16280897
600297.SS,20240331,0.16280691
603315.SS,20250630,0.16274618
000703.SZ,20250630,0.1622908
688565.SS,20250630,0.16203962
600271.SS,20250630,0.1619081
600167.SS,20250630,0.16144516
600905.SS,20250630,0.16135146
603602.SS,20250630,0.1612042
301662.SZ,20250630,0.16116373
002642.SZ,20250630,0.161132
603111.SS,20250630,0.16071598
000573.SZ,20250630,0.16065745
600561.SS,20250630,0.16057895
300105.SZ,20250630,0.16053604
603997.SS,20250630,0.16035585
300885.SZ,20250630,0.16028179
301119.SZ,20250630,0.16026323
300133.SZ,20250630,0.16015626
300922.SZ,20250630,0.1601489
300537.SZ,20250630,0.15984981
002769.SZ,20250630,0.1595413
600560.SS,20250630,0.15897404
300680.SZ,20250630,0.15881528
300637.SZ,20250630,0.15878882
601866.SS,20250630,0.15850227
601009.SS,20250630,0.15839405
000597.SZ,20250630,0.15806352
000543.SZ,20250630,0.1579654
002886.SZ,20250630,0.15778016
601128.SS,20250630,0.15751325
603078.SS,20250630,0.15699713
600661.SS,20250630,0.15693118
300988.SZ,20250630,0.15692486
600894.SS,20250630,0.15683697
605069.SS,20250630,0.1554253
002377.SZ,20250630,0.15522514
688585.SS,20250630,0.15506403
600111.SS,20250630,0.15481596
002361.SZ,20250630,0.15476583
002097.SZ,20250630,0.15416162
600149.SS,20250630,0.15404837
600292.SS,20250630,0.15391241
001259.SZ,20250630,0.15335552
300778.SZ,20250630,0.15302114
600703.SS,20250630,0.15272768
600969.SS,20250630,0.15267567
600811.SS,20240930,0.15247606
600675.SS,20250630,0.15222083
002983.SZ,20250630,0.15204655
603018.SS,20250630,0.1518483
002385.SZ,20250630,0.151695
002988.SZ,20250630,0.1514924
605007.SS,20250630,0.15091674
002579.SZ,20250630,0.1507423
002655.SZ,20250630,0.15073241
002490.SZ,20250630,0.15050326
001323.SZ,20250630,0.15050231
688567.SS,20250630,0.15031038
300115.SZ,20250630,0.15029155
688096.SS,20250630,0.15026431
300729.SZ,20250630,0.15000139
600128.SS,20250630,0.14994721
600893.SS,20250630,0.14982094
002948.SZ,20250630,0.1494141
002493.SZ,20250630,0.1490585
603177.SS,20250630,0.14879058
601616.SS,20250630,0.14829867
002778.SZ,20250630,0.14809124
600025.SS,20250630,0.148035
002687.SZ,20250630,0.14774929
603922.SS,20250630,0.14720775
601077.SS,20250630,0.1468506
600162.SS,20250630,0.1467831
688077.SS,20250630,0.14663203
300601.SZ,20250630,0.14648806
002858.SZ,20250630,0.14638929
002142.SZ,20250630,0.14636026
601107.SS,20250630,0.14632215
600919.SS,20250630,0.14581145
301130.SZ,20250630,0.14551221
600973.SS,20250630,0.14546679
002566.SZ,20250630,0.14493687
300806.SZ,20250630,0.14414482
688169.SS,20250630,0.14394097
000883.SZ,20250630,0.1433206
688296.SS,20250630,0.14327703
603897.SS,20250630,0.14317302
601199.SS,20250630,0.14314942
300572.SZ,20250630,0.1431344
300243.SZ,20250630,0.1429738
603517.SS,20250630,0.14259152
000040.SZ,20240930,0.14218126
002320.SZ,20250630,0.1420766
000560.SZ,20250630,0.14193086
601916.SS,20250630,0.1417241
605336.SS,20250630,0.14068834
600168.SS,20250630,0.14051943
603010.SS,20250630,0.14047508
688488.SS,20250630,0.1403674
601598.SS,20250630,0.1403455
600569.SS,20250630,0.14031063
002955.SZ,20250630,0.14023943
300248.SZ,20250630,0.14021455
300210.SZ,20250630,0.1401772
600998.SS,20250630,0.14013867
600718.SS,20250630,0.13988398
002300.SZ,20250630,0.13978179
601699.SS,20250630,0.13962065
688338.SS,20250630,0.13958935
688689.SS,20250630,0.1395319
000720.SZ,20250630,0.13925739
002483.SZ,20250630,0.13921289
300445.SZ,20250630,0.13901444
603885.SS,20250630,0.13852014
688677.SS,20250630,0.13816045
603608.SS,20250630,0.13812141
002877.SZ,20250630,0.13807698
002186.SZ,20250630,0.13786305
002722.SZ,20250630,0.13739114
300785.SZ,20250630,0.13734834
002465.SZ,20250630,0.13723432
001301.SZ,20250630,0.13719608
688633.SS,20250630,0.13705139
002738.SZ,20250630,0.13608159
601969.SS,20250630,0.13603769
300725.SZ,20250630,0.13573466
601208.SS,20250630,0.13501991
300471.SZ,20250630,0.13488762
688089.SS,20250630,0.13483469
603896.SS,20250630,0.1347932
600173.SS,20250630,0.13454215
002217.SZ,20250630,0.13410942
600361.SS,20250630,0.13404374
002069.SZ,20250630,0.13380148
600539.SS,20250630,0.13345255
002903.SZ,20250630,0.13333504
600015.SS,20250630,0.13323514
300783.SZ,20250630,0.13270204
002067.SZ,20250630,0.13265608
600483.SS,20250630,0.13263108
000565.SZ,20250630,0.1324306
603225.SS,20250630,0.13241331
301188.SZ,20250630,0.1322804
002921.SZ,20250630,0.13218804
002949.SZ,20250630,0.13213865
300228.SZ,20250630,0.13213609
002037.SZ,20250630,0.13171755
600280.SS,20250630,0.13121603
300828.SZ,20250630,0.1311088
002134.SZ,20250630,0.13105093
002616.SZ,20250630,0.1309459
002418.SZ,20250630,0.13050346
002772.SZ,20250630,0.13032474
002182.SZ,20250630,0.13019638
600839.SS,20250630,0.13019215
300014.SZ,20250630,0.13018848
600178.SS,20250630,0.13003115
601318.SS,20250630,0.13002907
002965.SZ,20250630,0.12972422
000930.SZ,20250630,0.12943254
002735.SZ,20250630,0.1289856
300951.SZ,20250630,0.12876199
300692.SZ,20250630,0.12861101
300727.SZ,20250630,0.12857132
603306.SS,20250630,0.12772863
002225.SZ,20250630,0.12771605
000652.SZ,20250630,0.12729983
300842.SZ,20250630,0.12723465
688345.SS,20250630,0.127108
600395.SS,20250630,0.12658514
600735.SS,20250630,0.12629245
601838.SS,20250630,0.12619038
601766.SS,20250630,0.12585376
000100.SZ,20250630,0.12582918
601665.SS,20250630,0.12582259
301022.SZ,20250630,0.12560286
002073.SZ,20250630,0.1255786
002274.SZ,20250630,0.12535845
000036.SZ,20250630,0.12431814
600963.SS,20250630,0.12426756
002111.SZ,20250630,0.12425478
301123.SZ,20250630,0.12417452
600039.SS,20250630,0.12412648
300850.SZ,20250630,0.1240765
600555.SS,20220331,0.123596475
002427.SZ,20250630,0.123480156
000501.SZ,20250630,0.12342094
003032.SZ,20250630,0.12331019
603566.SS,20250630,0.123267844
300447.SZ,20250630,0.12306903
300239.SZ,20250630,0.12303139
300908.SZ,20250630,0.122735396
000753.SZ,20250630,0.122688815
000803.SZ,20250630,0.122610226
601615.SS,20250630,0.122592345
600146.SS,20210930,0.1225384
603087.SS,20250630,0.122256204
300331.SZ,20250630,0.12222789
000421.SZ,20250630,0.12216835
002707.SZ,20250630,0.12208386
600784.SS,20250630,0.12200166
600847.SS,20250630,0.12180965
600903.SS,20250630,0.12178035
002398.SZ,20250630,0.12165828
300195.SZ,20250630,0.12141864
603818.SS,20250630,0.12108092
600966.SS,20250630,0.12089531
601577.SS,20250630,0.12036739
000912.SZ,20250630,0.12026678
601952.SS,20250630,0.120121405
300327.SZ,20250630,0.12007065
000156.SZ,20250630,0.1194617
301535.SZ,20250630,0.119072124
688571.SS,20250630,0.11869757
600163.SS,20250630,0.11863886
001203.SZ,20250630,0.11862083
600854.SS,20250630,0.118441805
600597.SS,20250630,0.11794083
002727.SZ,20250630,0.11776362
600185.SS,20250630,0.11741887
600468.SS,20250630,0.11719625
300752.SZ,20250630,0.11718826
688228.SS,20250630,0.11692451
601038.SS,20250630,0.11647563
601963.SS,20250630,0.11632325
001333.SZ,20250630,0.11607747
605001.SS,20250630,0.1156732
603357.SS,20250630,0.115606174
600886.SS,20250630,0.1147639
605100.SS,20250630,0.11472653
600336.SS,20250630,0.11423822
